dataset_name,estimator_name,estimator_kwargs,error_mean,error_std,error_best,num_params,speed,best_args,individual_trials,threshold_method
electrical_grid,ttml_xgb,15-18,0.7370685573096344,0.8130977553616828,0.12300587579784972,45090,163585.1028999978,,"[0.12300587579784972, 0.4996635840155925, 0.5124646833056226, 0.3010318987959558, 1.3668773945697346, 3.152426486839379, 0.1363318486236199, 0.26278382072308554, 0.648787122151839, 0.5244269426599617, 1.0930977331154512, 0.2239252971175218]",data
power_plant,ttml_mlp1,9-88,40.855161411947684,14.568088147660095,25.70634685186997,15840,1480634.0017800543,,"[43.93053526702229, 43.62028438069231, 65.27693202717035, 32.96023098221083, 31.272543040639135, 25.70634685186997, 75.65722539150538, 42.48297849400201, 31.957836529731736, 35.93386567963142, 34.43236899560492, 27.030789303291932]",data
diabetic_retinopathy,ttml_mlp1,17-78,8.208768659373735,1.6461174990381013,4.950520572690586,248836,93590.51514299163,,"[9.92172524398554, 5.973899158699582, 7.982955232725418, 8.736410572231375, 9.401064251923351, 4.950520572690586, 6.773633301851554, 10.645346722589563, 7.562426038604035, 8.506151871068491, 10.117208057902223, 7.9338828882131]",data
wine_quality,ttml_mlp1,20-192,3.5969410351877866,1.4677658112426868,2.219838021961687,316700,127606.98945939283,,"[3.2154129512936755, 2.3347795393549635, 3.749796130247475, 4.594179828151475, 3.796917756808919, 7.802049950920578, 3.006005406494359, 4.210854387627301, 3.344801947652361, 2.219838021961687, 2.565833426937634, 2.3228230748030105]",data
seismic_bumps,ttml_mlp1,10-8,2.110498203962123,0.3698612408827222,1.330020183665724,5235,287488.0285222952,,"[1.330020183665724, 2.100704167265941, 2.136743422203666, 1.905511068196776, 2.144646408176691, 1.808665043084721, 2.159684215344395, 2.4929011278401303, 2.190178412396882, 2.420677398130214, 2.847236171494312, 1.7890108297460245]",data
wine_quality,ttml_xgb,13-123,0.5325161861062583,0.025469888144684157,0.5005956475553416,109629,300766.1778717604,,"[0.5102804501279563, 0.5076203056797524, 0.5835088239150725, 0.5464167399563998, 0.5309165567846199, 0.5085220731598846, 0.5572969935774167, 0.564312414911917, 0.5150153995694909, 0.5005956475553416, 0.5196619324813698, 0.5460468955558778]",data
ai4i2020,ttml_mlp2,12-142,0.42075517865027834,0.09672946145322736,0.29058153130929326,54093,766975.3425403917,,"[0.35879480594198854, 0.29058153130929326, 0.3509325147778081, 0.38570724804293466, 0.6538972386338296, 0.3359025449235253, 0.4274437799586998, 0.5169288808877334, 0.3890463784954394, 0.4531702400310766, 0.5190471653970941, 0.3676098154039174]",data
wine_quality,ttml_mlp2,16-66,5.875858804063342,2.2963426842170707,2.879656986170749,115136,209896.65831952522,,"[3.1395974133130635, 10.262241508516462, 6.109289214562332, 6.12362495464086, 2.879656986170749, 5.205456203263622, 5.773539019914189, 3.5429559532303854, 4.002960334581262, 6.799655713802299, 9.931426511934895, 6.739901834829999]",data
shill_bidding,ttml_mlp1,12-110,0.17914630412898455,0.08490520391812936,0.04441615516312014,52933,332507.27965905634,,"[0.3133855906130831, 0.2713058853123902, 0.144236105835192, 0.23034297513139043, 0.059710454470598015, 0.04441615516312014, 0.12348584679030238, 0.2238758827763491, 0.1580413356533826, 0.22379336708543845, 0.08858671338255208, 0.2685753373340161]",data
seismic_bumps,ttml_mlp1,4-75,3.7010041091109813,0.957836854908367,2.2267874975154296,5864,599393.6711011514,,"[3.428191699338101, 4.670728049021304, 3.331765445479807, 2.709656587126209, 2.8639725192320045, 3.8773766049933482, 4.3563134011854885, 3.2306485678484362, 5.64060410957749, 3.222334951474724, 2.2267874975154296, 4.853669876539434]",data
shill_bidding,ttml_mlp1,9-152,0.1407931943622264,0.06297103040248644,0.02659032866264566,39427,469994.37932712893,,"[0.07990321740306496, 0.21011756172083879, 0.13612823045013073, 0.2455093302636564, 0.24265648926333536, 0.02659032866264566, 0.09202929681290341, 0.14906769440446324, 0.15177561197454795, 0.09834674651152757, 0.13006711087794925, 0.1273267140016538]",data
wine_quality,ttml_xgb,5-141,0.5756973868561942,0.04874345128222301,0.4754732339111737,17740,705427.6903071933,,"[0.5285687601124238, 0.6274607763757807, 0.5929820015610557, 0.5747609934657708, 0.6190692426516899, 0.4754732339111737, 0.5846377694494829, 0.5384256013327847, 0.5387842301094135, 0.6616581484348225, 0.5603704425204757, 0.6061774423494543]",data
seismic_bumps,ttml_mlp1,19-12,4.808306001355102,2.816029901951629,1.953900665289059,23033,125882.58901475812,,"[2.7020755934863394, 5.615233745082518, 5.405178567714834, 2.1976777990510867, 2.4162039006440357, 9.60192362592054, 5.936735447205693, 1.953900665289059, 4.729369097413101, 4.108318033313506, 2.132057741306817, 10.900997799833698]",data
bank_marketing,ttml_xgb,13-160,1.3495470822699975,0.8243780331475107,0.23898431575830165,60225,74393.26142864994,,"[2.273351763882516, 1.9642895005450578, 1.3310767724907837, 2.1275181045324376, 0.24650227014926607, 1.703553663622787, 0.24192844327925292, 1.5400148281944914, 2.0740958102093074, 2.2075988807160214, 0.24565063385974834, 0.23898431575830165]",data
shill_bidding,ttml_mlp2,19-83,0.1273804954543696,0.07502559297357805,0.04295900073040227,103974,191283.95580382703,,"[0.11757384553948945, 0.2633477921395503, 0.11810176202266721, 0.1198459210134059, 0.04547635127727896, 0.04494657732257327, 0.06801118371252242, 0.23242943005527028, 0.04295900073040227, 0.12425597443791546, 0.10899251771616424, 0.24262558948519566]",data
diabetic_retinopathy,ttml_mlp1,4-178,8.127275090644105,2.197129884127364,3.225755347789116,28264,287182.51593400195,,"[9.976494974436976, 8.892167949412082, 7.570874577941831, 7.919257559557205, 7.5707626879145575, 5.633199138502937, 7.091767514563105, 11.994653651802105, 10.522813547020506, 7.9068642287918, 3.225755347789116, 9.222689909997024]",data
wine_quality,ttml_rf,20-53,0.4754276512721678,0.01661721608203997,0.4511586011190399,155800,105170.98642728735,,"[0.451355348858854, 0.4511586011190399, 0.4898183807907364, 0.48654542828185965, 0.46075566774223065, 0.4690284892846562, 0.49531182019090075, 0.49108984467792177, 0.4741191739056549, 0.4946110773255998, 0.4865201012781227, 0.4548178818104368]",data
default_credit_card,ttml_rf,8-166,0.8616973723857089,0.533009025568093,0.4334802535908802,100032,228921.9009855298,,"[0.47702728407087397, 1.264956770558662, 0.5020224405148612, 0.893917610225877, 1.5444423240980298, 2.235166169801811, 0.448305692381589, 0.7841414571465574, 0.45235114458116976, 0.6460096718145362, 0.6585476498436583, 0.4334802535908802]",data
ai4i2020,ttml_mlp2,5-100,0.5185964771406263,0.1192151866580321,0.3564299430048554,7974,1650728.6531695179,,"[0.6546654992901823, 0.3564299430048554, 0.503484321309409, 0.47768704460198885, 0.3818588875423404, 0.5051461437464834, 0.510559171739131, 0.7552979554967948, 0.36238740804439273, 0.6550218018395748, 0.5831046278910019, 0.47751492118135963]",data
power_plant,ttml_mlp1,18-87,16.47460337504179,2.255583752595289,13.364388746292585,59508,472516.660754059,,"[17.139137821266253, 21.687680421357335, 18.223205643370292, 15.09015263732693, 14.674804996282194, 14.489107767035474, 15.658681190932215, 19.399969259040905, 16.983615270498227, 15.802306671904102, 15.182190075195, 13.364388746292585]",data
seismic_bumps,ttml_mlp1,5-13,2.0894597258263286,0.848918101733204,0.5178146263864283,2094,521829.8519708758,,"[1.9286765171818168, 3.3856105004369788, 3.0755853996908624, 2.3320358401825154, 3.0323788981243305, 0.7580779467384534, 2.560935568380268, 2.200087739209916, 1.7158996943781224, 1.4535106842113208, 0.5178146263864283, 2.1129032949949305]",data
gas_turbine,ttml_mlp1,13-145,3.607060570212313,1.4166549210493478,2.504220603557469,190008,111739.63299725023,,"[4.060081296848407, 3.767292992188825, 7.991799743200553, 3.0346443124254345, 2.504220603557469, 4.045155460329711, 3.3979378609027195, 3.121652636586243, 3.268566406247748, 2.5987266395631514, 2.77271608735614, 2.721932803341351]",data
shill_bidding,ttml_mlp1,14-120,0.13079933214085118,0.056592568406356396,0.025180468458829937,77333,267658.81252086355,,"[0.18770115886201957, 0.14192034481430368, 0.16897521222349923, 0.20197907962384506, 0.1600880808030214, 0.028616803611163612, 0.16686644290253586, 0.11713760221711089, 0.025180468458829937, 0.08739985725265234, 0.10667179044673206, 0.17705514447450058]",data
electrical_grid,ttml_mlp2,9-87,0.06474709846279011,0.03324371828822171,0.015773961168985995,79083,395018.92543177103,,"[0.040251880731120925, 0.05283684747937437, 0.12238261391945784, 0.0853971343692712, 0.06710094196486314, 0.04048424135399046, 0.05018843562516599, 0.1290200214574174, 0.015773961168985995, 0.06737269761789173, 0.07712828579265454, 0.029028120073287787]",data
shill_bidding,ttml_mlp2,10-112,0.1807754887284592,0.19590209854371704,0.010335642769974117,38125,568567.583819655,,"[0.3093255613693471, 0.22406425640111868, 0.2098734815443914, 0.7641335888418336, 0.014994908033231816, 0.010335642769974117, 0.0733812686492056, 0.11527275751547322, 0.1002321127340159, 0.08388529061647085, 0.06877575199669923, 0.19503124426974877]",data
seismic_bumps,ttml_rf,12-110,1.95800886577171,0.8282043970902163,0.7294238057699342,71908,314609.49408026534,,"[2.1898047786707813, 2.3659182991828547, 2.7124669584069108, 1.4661557111029826, 1.4778096157706988, 0.7294238057699342, 1.7113382030063127, 2.5440970067206345, 1.5479976950814764, 2.028504944671847, 0.8518066540509388, 3.8707827168251483]",data
shill_bidding,ttml_mlp2,5-15,0.46235695012571926,0.1541136823120586,0.12206903041603814,1825,1133395.5073978717,,"[0.45492438350598, 0.7029279122946692, 0.12206903041603814, 0.6091757419499707, 0.5267602130938048, 0.29514490896407997, 0.36783834287118294, 0.4333577456826114, 0.43783323049831985, 0.6711882547777707, 0.42090546030119186, 0.5061581771530118]",data
ai4i2020,ttml_mlp1,16-156,0.3538219500603592,0.09603954051891947,0.2661392559535193,102249,430005.89068939706,,"[0.5183684255033038, 0.2967754580767973, 0.2909437062748069, 0.3032858255360546, 0.2661392559535193, 0.2969186092137108, 0.31098086314644985, 0.398666872427327, 0.27172010545656805, 0.4938498522013562, 0.5187378838673766, 0.2794765430670397]",data
wine_quality,ttml_mlp2,13-47,5.77028772285513,2.1691084463592576,2.854714313551585,61724,263742.95817688736,,"[6.802165461455349, 5.682107611924391, 7.120321284222118, 5.618093532154696, 5.427940360940615, 3.39313061880127, 3.360299290183135, 7.464923021851134, 7.455494696048251, 2.854714313551585, 10.537068951580785, 3.5271935315482503]",data
electrical_grid,ttml_mlp2,5-34,0.2143393985068064,0.0644731023513582,0.1339719148090377,9690,755051.4860358947,,"[0.26349026900783573, 0.16332155190384826, 0.27101544755285084, 0.19062153637140386, 0.19241869768394587, 0.17977869016212564, 0.2634545448424608, 0.17682430425381002, 0.139617285626294, 0.23062180183925246, 0.36693673802881116, 0.1339719148090377]",data
shill_bidding,ttml_mlp1,11-89,0.1278878014371905,0.09074342797104488,0.019480144682288373,38129,363619.15574451943,,"[0.25524794974162074, 0.35483381308489026, 0.10791139151619873, 0.18136644857504644, 0.09262459434015623, 0.03530134551994803, 0.08813982460958701, 0.10926672008655249, 0.0747771052670234, 0.08900935715082219, 0.019480144682288373, 0.12669492267215243]",data
diabetic_retinopathy,ttml_xgb,6-194,3.7315662866758657,0.7074245887527595,2.4281165572986274,65772,248641.58360793913,,"[4.163325763325741, 3.378928942028859, 2.9921492997995607, 4.007030072450487, 3.745501219592148, 3.3560113248883296, 2.8340880922993485, 4.743150205912888, 4.454226842994564, 4.607331839888496, 4.068935279631335, 2.4281165572986274]",data
shill_bidding,ttml_mlp1,8-131,0.175427822546373,0.08908583996999833,0.0382456600674426,27809,559198.645146406,,"[0.1753196663485704, 0.21702154387825126, 0.11905882210199382, 0.40724307384284136, 0.1604215739377965, 0.0382456600674426, 0.12621209085782584, 0.24319748535079755, 0.09374978110249495, 0.12857380039387364, 0.21594598972069745, 0.1801443829538905]",data
default_credit_card,ttml_xgb,18-50,1.9108820055066371,0.6747130133585063,0.45143873786396504,177174,45097.307974225674,,"[2.293261490621887, 2.1352082795060623, 0.45611418021336025, 2.277666472199875, 2.2746587639934432, 2.5790345815727753, 2.291699236653819, 1.9885159248632198, 2.1537325291026916, 1.820786854357565, 2.208467015130982, 0.45143873786396504]",data
electrical_grid,ttml_rf,6-50,0.6169781272274348,0.2591969771582788,0.3076000132395611,20400,632138.5482178535,,"[0.492011330156755, 0.46127303592689595, 1.1899197699496247, 0.5391105182587219, 1.060230152160152, 0.3076000132395611, 0.45803831451794896, 0.8455959134419503, 0.5398244979367789, 0.5894142798730151, 0.4032439127627642, 0.5174757885050496]",data
ai4i2020,ttml_mlp1,13-14,1.2161547165826194,0.24782077895144283,0.8657026342514993,7835,583364.476294514,,"[1.3806956521849765, 1.1537394703069845, 0.928155216402601, 0.8657026342514993, 1.501192719827208, 0.994523567575622, 1.2996585287694409, 1.173697711666801, 1.0240812870637375, 1.2598140381409937, 1.783737010444391, 1.228858762357179]",data
ai4i2020,ttml_mlp2,19-16,0.9671168514792826,0.1872633454258676,0.6709431051597772,17593,369758.08781580866,,"[1.0504966121447739, 1.094527217303386, 0.7185763290402242, 1.1301929664969366, 0.8153410610018403, 0.9639361726936028, 1.0357812854774426, 0.7726611772806897, 0.6709431051597772, 0.9043966606114463, 1.1248465445462295, 1.3237030859950403]",data
power_plant,ttml_mlp1,17-106,15.550775593755098,2.106311329248726,11.97647128665472,64872,633172.8894726763,,"[14.898642271542485, 12.858275863979191, 14.35258256689436, 16.12738727581833, 14.29087254563901, 11.97647128665472, 15.256628747227005, 18.544434298113025, 19.76425318575248, 15.473526898486842, 17.12248885076063, 15.9437433341931]",data
wine_quality,ttml_mlp2,3-166,5.142834894227728,4.2392550203814165,1.7299400153395053,6924,1061861.24216275,,"[4.292706325648836, 5.789895468645181, 17.704126204157426, 3.9632482009091348, 4.635826818948809, 1.8499792104815025, 7.442128460933481, 1.81261170569809, 1.7299400153395053, 2.3140179954453797, 3.0644610566636117, 7.1150772678617695]",data
shill_bidding,ttml_mlp1,5-195,0.1937975562525622,0.12285307026555908,0.07126356130706578,15735,843942.9858146269,,"[0.11200057504406515, 0.3751368977153096, 0.10270848689520912, 0.14042524952232702, 0.086597207691404, 0.07126356130706578, 0.18648399983209035, 0.3531320154644163, 0.08812913511133547, 0.22828679326417692, 0.13690196806605165, 0.4445047851172949]",data
wine_quality,ttml_rf,15-57,0.48451980600362793,0.01724885628800616,0.4640996095144269,92190,189664.5268591638,,"[0.4677859500629261, 0.4699336358229331, 0.500899402246008, 0.4998704774969448, 0.46962084404745424, 0.46452489941071445, 0.5205921233272692, 0.4853717733755173, 0.48162011728901594, 0.4931584527282397, 0.49676038672208433, 0.4640996095144269]",data
wine_quality,ttml_mlp1,17-131,3.9508236383632904,1.350351470656392,2.50280987515301,193681,188785.04426677813,,"[4.445934979107981, 2.50280987515301, 2.717715372210933, 3.8164188801422707, 3.1660390893623127, 2.9897761011509916, 5.006165760718396, 2.681476996996319, 6.544047806463822, 4.668002154238478, 6.171683494301443, 2.69981315051353]",data
shill_bidding,ttml_mlp1,6-189,0.5035374668710253,0.8929838675005757,0.08032492049099585,21613,719512.2546106239,,"[0.17833971878474209, 0.28102939246358066, 0.11806506392532935, 0.2047692963814892, 0.19134826878660394, 0.6867900323408136, 0.09932127207582847, 0.28386575739874514, 0.08032492049099585, 3.421183721532149, 0.32483376922853335, 0.17257838904349337]",data
ai4i2020,ttml_mlp1,4-43,0.907695715694166,0.1829109942830325,0.6217030454973994,2745,2151677.1996716503,,"[0.9989777854498402, 0.742986912750077, 0.8051710843787423, 0.6217030454973994, 0.8376991494771792, 0.8504806666172026, 0.9494519042795104, 0.82943514272404, 1.013290319133444, 0.8765669321599159, 1.399677362965798, 0.9669082828968422]",data
shill_bidding,ttml_mlp1,3-80,0.3095701663936592,0.1882096395854889,0.13050228027755761,2892,1243674.263001822,,"[0.1424223023153236, 0.41838557117107833, 0.1520065138175135, 0.22475018950837974, 0.20808535058934338, 0.13050228027755761, 0.37749708239174423, 0.24231398842319593, 0.35568933042293294, 0.20863441554096643, 0.8365400808890213, 0.4180148913768536]",data
diabetic_retinopathy,ttml_mlp2,15-155,8.677465200015856,2.1102414415907713,4.933026185343377,330729,128164.48760480802,,"[7.363758688988087, 11.794441368693603, 10.561082111392986, 7.363603850674796, 11.293021713204396, 4.933026185343377, 11.138041831808934, 5.777707184550482, 8.319130044570867, 9.088628019388343, 7.643812688736265, 8.853328712838135]",data
diabetic_retinopathy,ttml_xgb,6-111,4.963775238561063,1.0468041009600535,3.0210375910755607,42792,266108.1880435595,,"[6.137072956289976, 5.114205281239759, 4.440903279544065, 3.0210375910755607, 6.470273805780104, 5.128587301271084, 4.946875431561052, 6.023755772133714, 5.227007669444415, 5.602869239110693, 4.335463299869444, 3.117251235412878]",data
shill_bidding,ttml_mlp1,10-85,0.16290589078416287,0.07881480467655072,0.032554772296433616,30595,420927.3719128207,,"[0.27946637283661163, 0.271417141457718, 0.14797349182802658, 0.13128129186067528, 0.14309287463822354, 0.04998661798084947, 0.14334111669943794, 0.23479830400396245, 0.032554772296433616, 0.10158600767998162, 0.16422114265131568, 0.2551515554767187]",data
ai4i2020,ttml_mlp2,2-51,0.345504466582228,0.14638021419048775,0.15187702033127604,896,2669344.8951416193,,"[0.6018380954771777, 0.15187702033127604, 0.19988967344445177, 0.2764526943235696, 0.41601589867172756, 0.22197173077107335, 0.2814510900371272, 0.3304527987140612, 0.34957393104775936, 0.48951898231044866, 0.6050638890014166, 0.2219477948566464]",data
ai4i2020,ttml_mlp1,3-160,0.8756652006808396,0.24770084581060897,0.5511875551327894,4626,2104228.843034254,,"[1.1756157369730995, 0.5511875551327894, 0.808754249570408, 0.5884864542953667, 1.1316267885361337, 0.9784970171375341, 0.6504902345657756, 1.2485280325711299, 0.5744932754653919, 0.7015752349196376, 1.1080504928695973, 0.9906773361332095]",data
power_plant,ttml_mlp1,13-126,19.42777193536957,4.489894522943536,13.545579279687344,45864,984420.1789116837,,"[19.250668238280344, 22.939029788520145, 25.2466491615424, 16.006492692583485, 29.927583423329448, 13.545579279687344, 17.995515423367262, 20.789327999638484, 15.180679918483353, 17.927417454064592, 18.691665979277623, 15.632653865660389]",data
airfoil,ttml_mlp1,21-189,3.6086835240559014,0.8094798819812726,2.505964794729415,18942,316734.40726839023,,"[3.902864075091649, 2.9523344067874455, 5.378586799126692, 2.505964794729415, 3.999410928627841, 3.8798265548919484, 3.4529887497807725, 3.364556659469142, 2.7904610246365302, 4.59264877535734, 3.867181850455808, 2.6173776697162308]",data
concrete,ttml_mlp2,18-160,139.99812624041127,38.01682444421631,92.41745720110916,179856,291375.9021843391,,"[163.38560266659954, 125.79327153832931, 227.37428526653545, 93.73221692711134, 173.4162309122727, 160.98154198022667, 92.41745720110916, 126.01647403138213, 111.22637618512822, 162.30724345118176, 101.59909148695341, 141.72772323810565]",data
airfoil,ttml_mlp1,17-70,3.1825201490469044,0.8880423271845435,1.9045799960673555,12223,447434.9605869649,,"[3.109859954132724, 2.6034116278113477, 5.4455622072350724, 2.4411080060142134, 3.7740168964624723, 3.8375714407647727, 2.922319264303319, 2.520978468878258, 2.8578902965120476, 3.802237350193635, 2.9707062801876356, 1.9045799960673555]",data
airfoil,ttml_mlp1,15-20,4.378165866375098,1.0824022342767396,2.9120904273228705,6615,547082.29102848,,"[6.248019298255862, 2.9120904273228705, 4.601214003948302, 3.822329260938287, 4.890883372524368, 5.220565176451969, 5.741946106382536, 2.9314220834871634, 3.9129871539521686, 5.334917629616972, 3.0643454225796227, 3.857270461041061]",data
concrete,ttml_xgb,21-153,27.480640433146878,3.94913334646204,22.00907129671799,229002,191332.30908225972,,"[33.30583335232615, 25.184235664554492, 23.143733616770053, 22.00907129671799, 22.955943915233323, 27.96197591610342, 35.70494621623415, 28.282485652164677, 25.643201753379916, 28.401054617686615, 27.258338589806566, 29.91686460678524]",data
concrete,ttml_mlp2,15-12,45.183236292914394,14.597674999319269,28.557477092718592,11863,353077.76495330257,,"[32.57125177751968, 28.557477092718592, 35.30146940948235, 38.06925355494595, 29.34391467852686, 52.5286635779005, 52.11625523061657, 57.722877380977465, 76.84662781671472, 59.288038692388646, 29.766822213488265, 50.086184089693276]",data
diabetic_retinopathy,ttml_mlp2,11-51,6.454465052326701,1.1491621016712155,4.633396860331398,74483,204054.08953931837,,"[7.060676169206781, 8.434694692407051, 6.601299981902977, 6.211226565670073, 8.483417848529484, 5.104519348437752, 6.597786674758305, 6.629625844716446, 5.654793231521418, 4.633396860331398, 6.781238271360381, 5.260905139078366]",data
airfoil,ttml_mlp1,14-199,2.768261462494216,0.8591450658265033,1.6490288971332328,9016,598080.7196300232,,"[3.2569427508118403, 2.771944799451693, 4.688985029347234, 2.5445998049329295, 2.7716953675690155, 3.197144627094425, 1.6490288971332328, 1.6981537695751754, 2.165033842038749, 3.9460434941723848, 2.405736113062845, 2.1238290547410705]",data
census_income,ttml_xgb,9-166,2.9567418815092563,1.0008056855759115,1.2575720178673615,24525,340077.00289181696,,"[1.773331466582864, 4.2790364023865415, 3.8092427707504135, 4.583453756988252, 3.071704879367042, 3.958751707691581, 2.924153138770367, 3.0749889370571224, 2.465255032163104, 2.0789224579393806, 2.204490010547045, 1.2575720178673615]",data
airfoil,ttml_mlp1,12-160,2.650836252976696,0.7760745597047722,1.810871791601585,6804,721203.3637410643,,"[2.910005734546856, 2.269887685493817, 4.755923101087293, 1.8794592299013717, 2.116594295517576, 2.526825600865781, 2.1757120924615028, 2.1947555557921747, 2.893357449741332, 3.0528486404345307, 3.223793858276528, 1.810871791601585]",data
default_credit_card,ttml_xgb,5-62,5.698645990358358,1.3045243936783997,3.548594276290994,16650,435927.2051641762,,"[4.454579675304118, 4.343603253245742, 7.356072266582445, 5.829344449946115, 3.548594276290994, 6.608182204071578, 6.230239943924045, 6.291295042664959, 5.424759107467483, 7.6085771299080776, 6.796074678816425, 3.8924298560783135]",data
power_plant,ttml_mlp1,15-79,18.95135179288599,3.3084218210444494,15.606349313612247,37920,649081.9396374852,,"[29.209717149528124, 17.61489559093896, 17.99469668159435, 19.74309277937006, 18.531336671795845, 18.290719486772126, 17.953183104771497, 20.40132754298141, 15.606349313612247, 17.300667222785346, 17.741520581668468, 17.028715388813474]",data
bank_marketing,ttml_rf,19-138,1.7396469059229343,0.2814326212337146,1.375172725674075,113416,25578.45617429153,,"[2.1554118267474043, 1.375172725674075, 1.388130717349617, 1.517825705948503, 2.134306610438643, 2.0062146027972587, 1.4647823434648304, 1.6678677242103304, 1.674174360467371, 1.9880524005700455, 1.5303589228494543, 1.973464930557677]",data
airfoil,ttml_mlp1,13-37,3.321366456305889,0.8273540621909571,1.871927306249085,6630,614412.9469124204,,"[4.321505829845919, 1.871927306249085, 3.1982506145938006, 2.952215818905535, 3.6976525501344404, 4.126693673711203, 2.9239240441031584, 3.315599531596518, 2.547969969118061, 4.749866755598666, 2.2836573298893894, 3.8671340519248996]",data
wine_quality,ttml_xgb,15-125,0.531108779104762,0.02655132323418259,0.47170507473872925,146640,243144.37899120452,,"[0.47170507473872925, 0.5487793198956841, 0.5767271172501742, 0.5365093287361192, 0.5312540635146135, 0.5099137752297493, 0.5465548216217208, 0.5223026920047765, 0.5275753584196856, 0.5514159030843058, 0.5502872271512429, 0.5002806676103432]",data
concrete,ttml_xgb,11-96,33.18333351951344,7.465643679385493,25.431462953579597,48433,495959.3020175066,,"[43.14637510251228, 25.431462953579597, 26.580506887567086, 32.003096317476725, 26.140882213780667, 34.57391922430654, 52.201876865173915, 32.18945150775557, 31.787593889438146, 26.906304250960414, 31.55357653027395, 35.684956491336386]",data
airfoil,ttml_mlp1,18-91,3.193403586550595,0.596830141034126,2.297099172747955,13950,411398.82330103253,,"[3.9023553438696617, 2.787959759862412, 4.4479273357603, 2.297099172747955, 3.057872015219978, 2.988606133434799, 2.712469827328965, 3.0116842417903507, 3.0335286792238194, 3.9579673956747072, 3.4228231900243156, 2.7005499436698743]",data
wine_quality,ttml_mlp1,15-121,2.5693360116878985,0.6936499559389864,1.597561531632637,143955,245672.83688771422,,"[2.9448435998559894, 2.2041801834073587, 3.0523198521942883, 1.9697244877864954, 2.1995997848442874, 3.8788668231705494, 1.8622499484945603, 3.6205699027229192, 2.4252040639288577, 1.597561531632637, 2.047037111969957, 3.029874850246884]",data
power_plant,ttml_mlp1,4-170,54.610187091712184,20.97961504376619,39.46628523817046,6800,2661013.837843164,,"[41.944826969299015, 42.581650956118594, 46.88275875700202, 97.38081453002725, 44.31390728943291, 39.46628523817046, 53.89561906471646, 45.895965681610015, 44.9116011607466, 42.240805157723514, 51.9856070611196, 103.82240323457971]",data
airfoil,ttml_mlp1,17-165,2.9330392699917205,0.6802392846336753,1.8402678507212473,12818,460551.8631708692,,"[3.592446457723812, 1.8402678507212473, 4.032474008073354, 3.88654837824417, 2.7111403266382292, 3.3721544160548897, 3.3699322718929383, 2.6888531510540448, 2.214325714714972, 2.8051833192297586, 2.542416937316654, 2.1407284082365785]",data
concrete,ttml_xgb,14-43,31.220203587261224,5.95259780818815,23.36694066833754,35982,438613.55595694465,,"[42.1725296106846, 27.15115005339363, 23.779150711217106, 31.23313940785867, 23.36694066833754, 30.822883917483423, 42.03406792137261, 32.92529799808654, 28.299089288666142, 26.910998714196385, 29.94115400381331, 36.00604075202472]",data
airfoil,ttml_mlp1,16-100,2.878062727108391,0.811209754339353,1.969559643674932,11232,527492.4695244292,,"[4.32365545080081, 2.410510010695343, 3.953470524118201, 2.5705759072101966, 2.6828482657880315, 3.358471110015542, 2.053013711907959, 2.157495899171788, 2.434893389636429, 4.168931103558018, 1.969559643674932, 2.453327708723445]",data
seismic_bumps,ttml_mlp1,18-140,3.385051699795911,2.137336790652358,1.81947517200345,181876,174312.7677877173,,"[3.120723840913994, 3.0310944681486904, 2.4264577831897487, 1.81947517200345, 3.2090230132416155, 2.603669050146259, 4.178167748637312, 2.4859387335902596, 10.21627381168096, 2.507381975226079, 2.1861489157866822, 2.8362658849858753]",data
wine_quality,ttml_mlp1,12-7,1.9607608357034343,0.40013178455388715,1.4304392369120127,8330,390449.77570620226,,"[1.9494442915387853, 2.198446315352992, 1.7217812573669082, 1.4304392369120127, 1.7785750327784429, 1.9484059342369424, 1.8912289447426847, 1.931362514114151, 1.7867605897527343, 1.826233714791211, 1.9073503878201863, 3.159101809034162]",data
wine_quality,ttml_mlp2,12-81,4.084322012294339,1.157453002792089,2.7974780182129635,73512,323584.47732496815,,"[4.264807064065683, 6.458749491484361, 3.3813417934406185, 2.8681326425553855, 2.7974780182129635, 3.209142688900463, 3.4611495908197822, 4.815601653570099, 5.617279723779072, 3.263583522376342, 3.484719749148209, 5.3898782091790824]",data
wine_quality,ttml_xgb,15-28,0.513317654134151,0.019282983416813424,0.4711573980863969,55440,243965.95642390373,,"[0.510665721240472, 0.49233553493372484, 0.5406258595978494, 0.5308442238815434, 0.5009153962700247, 0.4711573980863969, 0.5358923320112737, 0.5018961406903769, 0.5066865355267407, 0.5290952917565, 0.5223200878499089, 0.5173773277650007]",data
census_income,ttml_xgb,5-84,0.43460898952428756,0.05734127098161147,0.3526371442551259,5100,792491.1363018666,,"[0.42079423606589816, 0.5118279540301551, 0.4015727722459246, 0.3526371442551259, 0.44280871945188893, 0.42655310762532767, 0.5248441704154628, 0.4077167485142709, 0.5170777513726831, 0.38100378384637257, 0.46895959062100945, 0.3595118958473318]",data
airfoil,ttml_mlp1,20-126,3.522589632529888,0.9383541197468901,2.497425894441207,17200,349722.8671918987,,"[4.3972493107683945, 3.2733469355269444, 2.497425894441207, 3.1335788263601416, 3.1081548734063826, 3.427564547834954, 3.411407681707393, 3.635841416140604, 2.8747061280393584, 6.274696396455627, 3.046618780945904, 3.1904847987317453]",data
